,ID,Gender,Ever_Married,Graduated,Profession,Spending_Score,Family_Size,Var_1,Segmentation,Age,Work_Experience
3663,461776,Male,Yes,No,Engineer,High,4.0,Cat_4,B,72.0,0.0
3664,467251,Female,No,No,Engineer,Low,6.0,Cat_6,C,21.0,1.0
3665,464937,Male,Yes,Yes,Artist,Low,2.0,Cat_4,D,50.0,0.0
3666,464072,Male,Yes,Yes,Executive,Low,2.0,Cat_6,A,49.0,1.0
3667,460836,Female,Yes,No,Artist,Average,2.0,Cat_6,C,33.0,6.0
3668,467323,Female,Yes,Yes,Artist,Average,4.0,Cat_6,C,52.0,7.0
3669,464245,Female,Yes,Yes,Lawyer,Low,1.0,Cat_6,A,89.0,2.0
3670,459030,Male,Yes,No,Executive,High,6.0,Cat_6,C,46.0,6.0
3671,459059,Male,Yes,No,Executive,High,2.0,Cat_6,A,87.0,0.0
3672,460926,Male,Yes,Yes,Artist,Average,4.0,Cat_4,B,50.0,1.0
3673,463803,Female,No,Yes,Entertainment,Low,2.0,Cat_6,D,30.0,0.0
3674,466540,Male,No,No,Healthcare,Low,2.0,Cat_4,D,22.0,2.0
3676,467699,Female,Yes,Yes,Doctor,Average,2.0,Cat_4,C,32.0,0.0
3677,465773,Male,No,No,Entertainment,Low,4.0,Cat_6,D,29.0,8.0
3678,464984,Male,No,Yes,Artist,Low,1.0,Cat_6,D,32.0,1.0
3679,466215,Male,Yes,Yes,Artist,Average,4.0,Cat_6,C,53.0,3.0
3680,460508,Male,Yes,Yes,Healthcare,High,3.0,Cat_3,D,27.0,2.0
3681,460229,Female,Yes,Yes,Lawyer,High,2.0,Cat_6,C,68.0,2.0
3682,459735,Female,No,No,Artist,Low,1.0,Cat_6,B,43.0,4.0
3683,459289,Male,No,Yes,Doctor,Low,1.0,Cat_6,A,39.0,1.0
3684,461853,Male,No,No,Healthcare,Low,3.0,Cat_6,D,20.0,6.0
3686,464513,Male,Yes,Yes,Executive,High,3.0,Cat_6,B,38.0,6.0
3687,465806,Female,No,Yes,Marketing,Low,2.0,Cat_3,A,26.0,0.0
3688,463534,Female,No,Yes,Engineer,Low,4.0,Cat_4,A,31.0,1.0
3689,467053,Male,No,No,Healthcare,Low,4.0,Cat_6,D,22.0,6.0
3692,466839,Female,No,No,Homemaker,Low,2.0,Cat_6,D,26.0,8.0
3693,466510,Male,No,Yes,Artist,Low,1.0,Cat_6,A,51.0,6.0
3694,464299,Female,No,Yes,Artist,Low,3.0,Cat_6,A,35.0,12.0
3695,463773,Male,Yes,Yes,Artist,Average,2.0,Cat_6,C,36.0,9.0
3696,462133,Female,Yes,Yes,Doctor,High,3.0,Cat_2,A,46.0,9.0
3697,466895,Male,Yes,Yes,Marketing,Low,1.0,Cat_6,D,46.0,3.0
3698,460848,Male,Yes,No,Entertainment,Average,3.0,Cat_6,A,53.0,10.0
3699,459324,Female,No,No,Healthcare,Low,3.0,Cat_6,D,18.0,1.0
3700,467214,Male,No,No,Engineer,Low,4.0,Cat_3,D,26.0,0.0
3701,462009,Female,Yes,Yes,Healthcare,High,2.0,Cat_2,A,32.0,8.0
3702,464929,Male,Yes,No,Doctor,Average,3.0,Cat_4,B,69.0,0.0
3703,463149,Male,Yes,Yes,Artist,Average,2.0,Cat_6,C,60.0,3.0
3704,463447,Male,Yes,No,Engineer,Average,2.0,Cat_6,B,60.0,0.0
3705,464833,Male,Yes,No,Executive,Low,9.0,Cat_4,D,51.0,2.0
3706,462088,Male,Yes,Yes,Artist,Average,2.0,Cat_6,C,26.0,0.0
3707,459992,Male,No,Yes,Artist,Low,1.0,Cat_6,B,48.0,1.0
3708,462270,Male,Yes,Yes,Doctor,Average,4.0,Cat_6,B,51.0,1.0
3709,466711,Male,Yes,No,Executive,High,4.0,Cat_6,B,72.0,1.0
3710,459614,Female,No,Yes,Artist,Low,2.0,Cat_6,B,43.0,1.0
3711,459850,Male,No,Yes,Artist,Low,1.0,Cat_6,B,35.0,0.0
3712,460665,Male,No,No,Entertainment,Low,1.0,Cat_6,D,29.0,5.0
3713,462841,Male,No,No,Healthcare,Low,6.0,Cat_6,D,19.0,8.0
3714,461761,Female,No,Yes,Healthcare,Low,8.0,Cat_6,C,27.0,0.0
3715,461573,Female,No,Yes,Engineer,Low,5.0,Cat_6,C,40.0,1.0
3716,463199,Female,Yes,Yes,Artist,Low,3.0,Cat_4,A,52.0,1.0
3717,465317,Male,No,No,Healthcare,Low,4.0,Cat_4,D,23.0,0.0
3718,461832,Male,No,Yes,Healthcare,Low,3.0,Cat_6,C,31.0,5.0
3719,464596,Female,Yes,Yes,Executive,Low,2.0,Cat_6,B,35.0,0.0
3720,466059,Male,Yes,No,Entertainment,Average,2.0,Cat_4,A,25.0,1.0
3721,463104,Female,Yes,No,Lawyer,Low,1.0,Cat_6,A,47.0,0.0
3722,459990,Male,Yes,Yes,Healthcare,Average,2.0,Cat_6,A,37.0,1.0
3723,463330,Male,No,No,Healthcare,Low,4.0,Cat_6,D,20.0,1.0
3724,459893,Female,Yes,No,Lawyer,Average,2.0,Cat_6,D,68.0,1.0
3725,467212,Female,No,Yes,Doctor,Low,3.0,Cat_6,B,28.0,1.0
3727,462266,Male,No,Yes,Doctor,Low,5.0,Cat_6,D,25.0,8.0
3729,462838,Female,Yes,Yes,Homemaker,Low,3.0,Cat_5,B,32.0,0.0
3730,460159,Female,No,No,Entertainment,Low,7.0,Cat_2,B,18.0,1.0
3731,460974,Male,Yes,No,Lawyer,Low,1.0,Cat_6,D,79.0,1.0
3733,459919,Female,No,Yes,Artist,Low,1.0,Cat_4,B,49.0,0.0
3734,467381,Male,Yes,Yes,Entertainment,Low,4.0,Cat_6,B,49.0,0.0
3735,461707,Female,Yes,Yes,Artist,Average,4.0,Cat_6,C,45.0,1.0
3736,462461,Male,No,Yes,Doctor,Low,3.0,Cat_6,D,28.0,1.0
3738,459533,Female,No,Yes,Artist,Low,1.0,Cat_6,A,41.0,1.0
3739,461091,Female,Yes,Yes,Artist,Average,3.0,Cat_3,B,37.0,3.0
3740,466467,Female,Yes,Yes,Artist,Average,3.0,Cat_3,B,36.0,1.0
3741,462476,Male,Yes,Yes,Artist,Average,2.0,Cat_6,C,45.0,4.0
3743,464357,Male,No,Yes,Artist,Low,1.0,Cat_6,A,40.0,7.0
3744,459915,Female,No,Yes,Healthcare,Low,3.0,Cat_4,D,29.0,1.0
3745,459547,Male,Yes,No,Lawyer,Low,2.0,Cat_6,B,89.0,3.0
3746,463319,Female,Yes,No,Lawyer,High,3.0,Cat_6,B,73.0,1.0
3747,466323,Male,No,No,Doctor,Low,1.0,Cat_3,B,28.0,4.0
3748,459363,Male,No,Yes,Artist,Low,1.0,Cat_6,A,53.0,2.0
3750,461794,Female,No,No,Healthcare,Low,5.0,Cat_2,D,19.0,5.0
3751,462563,Female,Yes,Yes,Artist,Average,2.0,Cat_6,C,52.0,0.0
3752,465922,Female,No,Yes,Healthcare,Low,3.0,Cat_6,D,31.0,9.0
3753,464341,Male,No,Yes,Artist,Low,2.0,Cat_6,A,35.0,2.0
3754,467529,Male,Yes,Yes,Artist,Average,2.0,Cat_6,B,47.0,1.0
3755,464294,Male,Yes,No,Executive,High,2.0,Cat_6,C,68.0,1.0
3756,461923,Female,Yes,Yes,Artist,Average,2.0,Cat_6,C,42.0,2.0
3758,462880,Male,Yes,No,Executive,High,3.0,Cat_6,B,25.0,1.0
3759,464402,Male,No,Yes,Entertainment,Low,1.0,Cat_6,A,37.0,7.0
3761,466841,Male,No,No,Healthcare,Low,6.0,Cat_4,D,21.0,1.0
3762,464536,Male,Yes,Yes,Artist,Average,3.0,Cat_6,A,28.0,0.0
3763,462765,Female,Yes,Yes,Artist,High,8.0,Cat_6,B,50.0,1.0
3764,461364,Female,No,No,Doctor,Low,2.0,Cat_6,B,46.0,0.0
3765,465836,Male,No,No,Executive,Low,3.0,Cat_7,D,19.0,13.0
3766,465208,Male,Yes,Yes,Artist,Average,2.0,Cat_6,C,37.0,1.0
3767,460416,Male,No,Yes,Healthcare,Low,1.0,Cat_6,D,28.0,14.0
3768,459787,Male,Yes,No,Lawyer,Low,1.0,Cat_6,A,71.0,0.0
3769,464276,Female,Yes,No,Marketing,High,2.0,Cat_1,C,66.0,0.0
3770,460560,Female,Yes,Yes,Homemaker,Average,2.0,Cat_3,C,57.0,9.0
3771,467449,Female,Yes,Yes,Lawyer,Low,2.0,Cat_6,C,86.0,1.0
3772,467625,Female,Yes,Yes,Artist,Average,2.0,Cat_6,A,40.0,0.0
3773,460559,Female,No,Yes,Healthcare,Low,1.0,Cat_3,D,49.0,8.0
3774,463847,Male,Yes,No,Artist,Average,3.0,Cat_6,C,41.0,2.0
3775,464669,Female,Yes,No,Engineer,Low,4.0,Cat_4,D,42.0,0.0
3776,465472,Female,Yes,No,Entertainment,High,3.0,Cat_6,A,87.0,0.0
3777,461393,Female,Yes,Yes,Artist,Average,2.0,Cat_6,C,80.0,6.0
3778,463141,Male,Yes,Yes,Artist,Low,1.0,Cat_3,A,60.0,2.0
3779,464149,Male,Yes,Yes,Artist,Average,4.0,Cat_6,C,38.0,1.0
3780,461777,Female,Yes,Yes,Lawyer,High,2.0,Cat_6,A,74.0,1.0
3781,464505,Female,No,No,Doctor,Low,5.0,Cat_6,D,30.0,9.0
3782,463345,Female,No,No,Healthcare,Low,4.0,Cat_6,D,20.0,4.0
3783,459609,Female,No,Yes,Artist,Low,1.0,Cat_4,A,43.0,1.0
3784,465412,Male,No,Yes,Doctor,Low,4.0,Cat_6,D,32.0,7.0
3785,465195,Male,Yes,Yes,Executive,High,3.0,Cat_6,B,53.0,1.0
3786,462550,Female,No,No,Healthcare,Low,6.0,Cat_1,D,23.0,2.0
3787,466896,Male,Yes,No,Artist,Low,1.0,Cat_6,C,52.0,7.0
3788,463851,Female,Yes,Yes,Artist,Average,4.0,Cat_2,C,45.0,4.0
3790,464399,Male,Yes,No,Entertainment,Average,5.0,Cat_6,C,63.0,0.0
3791,462257,Female,Yes,Yes,Lawyer,High,2.0,Cat_6,A,81.0,1.0
3792,464782,Male,Yes,No,Marketing,Low,3.0,Cat_4,D,35.0,0.0
3793,465624,Male,No,Yes,Artist,Low,3.0,Cat_6,C,39.0,8.0
3794,462508,Male,Yes,Yes,Healthcare,Low,7.0,Cat_4,D,37.0,0.0
3795,465085,Male,Yes,Yes,Lawyer,High,2.0,Cat_6,A,83.0,1.0
3796,462872,Female,Yes,No,Engineer,Low,2.0,Cat_3,D,47.0,10.0
3797,467535,Male,Yes,Yes,Lawyer,High,2.0,Cat_6,A,65.0,1.0
3798,465793,Male,No,No,Healthcare,Low,5.0,Cat_4,C,25.0,1.0
3799,465892,Male,No,Yes,Artist,Low,3.0,Cat_6,A,40.0,9.0
3800,463666,Male,No,Yes,Executive,Low,6.0,Cat_6,D,27.0,0.0
3801,459015,Male,No,No,Healthcare,Low,3.0,Cat_6,D,19.0,0.0
3803,466189,Female,Yes,Yes,Artist,Average,2.0,Cat_3,C,56.0,0.0
3804,466348,Male,No,Yes,Artist,Low,2.0,Cat_4,C,53.0,1.0
3805,459461,Female,Yes,Yes,Artist,Low,1.0,Cat_1,C,39.0,0.0
3806,460620,Male,Yes,Yes,Entertainment,Average,4.0,Cat_3,C,55.0,0.0
3807,463318,Male,Yes,Yes,Lawyer,Low,2.0,Cat_1,A,65.0,0.0
3808,462626,Female,No,Yes,Engineer,Low,6.0,Cat_4,B,26.0,0.0
3809,467554,Female,No,Yes,Healthcare,Low,3.0,Cat_6,D,28.0,1.0
3810,463502,Male,Yes,Yes,Executive,High,4.0,Cat_6,A,40.0,4.0
3811,466651,Male,No,No,Entertainment,Low,1.0,Cat_3,A,40.0,5.0
3812,466885,Male,Yes,No,Executive,Average,4.0,Cat_6,B,42.0,1.0
3813,467439,Male,Yes,Yes,Entertainment,Low,4.0,Cat_6,A,37.0,1.0
3814,461749,Female,No,No,Healthcare,Low,5.0,Cat_6,D,22.0,0.0
3815,467134,Female,Yes,No,Healthcare,Low,5.0,Cat_5,D,33.0,0.0
3816,462753,Male,Yes,No,Executive,Average,3.0,Cat_6,D,28.0,0.0
3817,462259,Male,Yes,Yes,Artist,Low,2.0,Cat_6,B,51.0,2.0
3818,463537,Female,No,Yes,Healthcare,Low,3.0,Cat_6,D,32.0,1.0
3819,463217,Female,Yes,Yes,Healthcare,High,1.0,Cat_5,A,33.0,2.0
3821,466380,Male,Yes,Yes,Entertainment,Low,2.0,Cat_6,A,36.0,5.0
3822,463101,Female,No,No,Homemaker,Low,1.0,Cat_6,D,27.0,8.0
3823,466366,Male,No,No,Healthcare,Low,3.0,Cat_2,D,18.0,0.0
3824,463864,Male,Yes,No,Executive,High,2.0,Cat_6,B,81.0,1.0
3825,465716,Female,No,Yes,Artist,Low,2.0,Cat_6,C,59.0,0.0
3826,463014,Male,Yes,Yes,Executive,High,3.0,Cat_6,B,53.0,0.0
3827,459808,Male,Yes,No,Doctor,Average,4.0,Cat_6,B,38.0,6.0
3828,462443,Male,No,No,Healthcare,Low,2.0,Cat_4,D,20.0,1.0
3829,460453,Female,No,Yes,Doctor,Low,1.0,Cat_6,A,40.0,7.0
3830,466485,Male,Yes,Yes,Executive,High,2.0,Cat_3,A,37.0,9.0
3831,467445,Male,Yes,No,Doctor,Low,2.0,Cat_2,A,31.0,8.0
3832,459448,Male,Yes,Yes,Executive,High,3.0,Cat_6,C,40.0,4.0
3833,463500,Male,Yes,Yes,Executive,High,4.0,Cat_6,A,35.0,0.0
3834,461507,Male,Yes,Yes,Entertainment,Low,2.0,Cat_6,D,35.0,0.0
3835,465918,Female,No,Yes,Artist,Low,3.0,Cat_6,B,39.0,5.0
3836,467533,Male,Yes,Yes,Lawyer,Low,1.0,Cat_6,D,79.0,2.0
3837,467029,Male,Yes,Yes,Artist,Average,2.0,Cat_6,C,42.0,8.0
3838,465749,Male,Yes,No,Engineer,Average,3.0,Cat_6,C,42.0,1.0
3839,460768,Female,No,No,Engineer,Low,4.0,Cat_5,A,32.0,9.0
3840,460146,Female,Yes,Yes,Engineer,Average,3.0,Cat_3,A,52.0,1.0
3841,464998,Male,Yes,Yes,Artist,High,2.0,Cat_6,C,59.0,1.0
3842,467715,Male,Yes,Yes,Executive,High,3.0,Cat_6,C,51.0,4.0
3843,462201,Female,No,Yes,Healthcare,Low,1.0,Cat_4,D,32.0,0.0
3844,467454,Male,Yes,Yes,Artist,Low,1.0,Cat_6,A,49.0,1.0
3845,460645,Female,No,No,Doctor,Low,2.0,Cat_3,C,40.0,1.0
3846,465129,Female,No,Yes,Entertainment,Low,1.0,Cat_6,A,61.0,3.0
3847,464264,Female,Yes,No,Lawyer,High,2.0,Cat_6,B,86.0,8.0
3848,465913,Female,Yes,Yes,Artist,Low,2.0,Cat_6,B,29.0,10.0
3849,461068,Male,No,No,Marketing,Low,4.0,Cat_3,D,46.0,1.0
3850,466689,Male,No,Yes,Artist,Low,3.0,Cat_6,C,28.0,8.0
3851,460071,Female,No,Yes,Engineer,Low,1.0,Cat_6,A,53.0,1.0
3853,460477,Male,No,No,Entertainment,Low,6.0,Cat_3,D,32.0,0.0
3854,467766,Female,No,No,Healthcare,Low,3.0,Cat_6,C,31.0,6.0
3855,460008,Male,No,No,Doctor,Low,4.0,Cat_6,A,25.0,9.0
3856,463775,Female,No,No,Engineer,Low,3.0,Cat_6,C,33.0,2.0
3857,461820,Female,Yes,Yes,Doctor,Average,2.0,Cat_6,C,38.0,0.0
3858,459226,Female,Yes,Yes,Artist,Average,2.0,Cat_1,C,43.0,0.0
3859,460961,Male,No,No,Healthcare,Low,2.0,Cat_3,D,20.0,1.0
3860,463503,Male,Yes,Yes,Entertainment,Low,2.0,Cat_7,A,33.0,1.0
3862,462632,Female,Yes,No,Engineer,Average,4.0,Cat_4,A,37.0,3.0
3863,460404,Male,Yes,Yes,Artist,Low,7.0,Cat_6,A,38.0,5.0
3865,461571,Male,No,No,Healthcare,Low,4.0,Cat_6,C,27.0,1.0
3866,467624,Male,Yes,No,Entertainment,Average,5.0,Cat_6,D,35.0,0.0
3867,463880,Female,Yes,No,Engineer,Low,3.0,Cat_2,B,36.0,0.0
3868,462846,Female,No,No,Marketing,Low,2.0,Cat_6,D,20.0,7.0
3869,459233,Female,Yes,Yes,Marketing,Low,1.0,Cat_6,D,53.0,6.0
3870,464751,Male,Yes,No,Doctor,Low,1.0,Cat_4,A,36.0,3.0
3871,465939,Female,No,Yes,Engineer,Low,2.0,Cat_6,D,32.0,0.0
3872,467118,Male,Yes,Yes,Entertainment,Average,3.0,Cat_7,B,55.0,1.0
3873,463815,Male,Yes,Yes,Entertainment,Average,2.0,Cat_6,C,37.0,0.0
3875,459127,Male,No,Yes,Healthcare,Low,7.0,Cat_6,D,43.0,1.0
3877,460165,Female,No,Yes,Entertainment,Low,1.0,Cat_3,A,40.0,0.0
3878,461678,Female,Yes,No,Lawyer,Low,1.0,Cat_6,A,87.0,1.0
3879,465096,Male,Yes,No,Lawyer,Low,1.0,Cat_6,A,86.0,13.0
3880,464522,Female,No,Yes,Engineer,Low,1.0,Cat_6,D,42.0,11.0
3881,460886,Male,No,Yes,Artist,Low,1.0,Cat_6,B,37.0,0.0
3882,462302,Female,No,No,Doctor,Low,7.0,Cat_6,D,25.0,5.0
3883,462184,Male,No,No,Doctor,Low,4.0,Cat_6,D,19.0,0.0
3884,462956,Male,Yes,No,Artist,Average,5.0,Cat_6,B,42.0,7.0
3885,466422,Male,Yes,No,Doctor,Low,4.0,Cat_4,D,33.0,0.0
3886,465324,Male,Yes,Yes,Artist,Low,2.0,Cat_6,B,41.0,8.0
3887,460668,Female,No,Yes,Doctor,Low,2.0,Cat_3,D,27.0,4.0
3889,467257,Male,No,No,Healthcare,Low,4.0,Cat_6,D,22.0,10.0
3890,460254,Female,No,Yes,Artist,Low,2.0,Cat_6,B,32.0,1.0
3891,463158,Male,Yes,Yes,Executive,High,3.0,Cat_6,B,83.0,0.0
3892,467866,Male,Yes,Yes,Artist,Average,3.0,Cat_6,C,50.0,1.0
3893,461685,Female,No,Yes,Healthcare,Low,4.0,Cat_6,D,30.0,4.0
3894,467875,Female,No,No,Healthcare,Low,4.0,Cat_6,D,23.0,1.0
3895,460208,Male,No,No,Artist,Low,8.0,Cat_6,D,27.0,9.0
3896,462151,Female,No,Yes,Artist,Low,1.0,Cat_6,B,35.0,8.0
3897,462853,Male,No,No,Healthcare,Low,2.0,Cat_6,D,23.0,1.0
3898,465239,Male,Yes,Yes,Artist,Average,3.0,Cat_6,B,56.0,0.0
3900,467508,Female,No,No,Doctor,Low,3.0,Cat_6,B,25.0,1.0
3901,467318,Male,Yes,Yes,Doctor,Low,2.0,Cat_6,C,41.0,2.0
3902,466867,Female,No,No,Homemaker,Low,1.0,Cat_6,D,27.0,14.0
3903,467738,Male,Yes,Yes,Doctor,Average,2.0,Cat_6,B,43.0,3.0
3904,465590,Male,Yes,Yes,Artist,Average,5.0,Cat_6,A,40.0,1.0
3906,459805,Female,Yes,No,Artist,Average,4.0,Cat_6,B,45.0,4.0
3907,465013,Female,Yes,No,Lawyer,High,2.0,Cat_6,C,82.0,0.0
3908,459240,Female,No,Yes,Artist,Low,1.0,Cat_6,A,28.0,1.0
3909,462344,Female,Yes,Yes,Artist,High,4.0,Cat_6,C,63.0,0.0
3910,460388,Female,No,Yes,Artist,Low,2.0,Cat_6,B,35.0,13.0
3911,464218,Female,Yes,No,Lawyer,High,2.0,Cat_6,A,89.0,1.0
3912,466589,Male,No,No,Healthcare,Low,4.0,Cat_6,D,20.0,2.0
3913,467556,Female,No,Yes,Healthcare,Low,1.0,Cat_4,A,40.0,4.0
3915,465955,Male,No,Yes,Marketing,Low,3.0,Cat_6,A,25.0,8.0
3917,462928,Male,Yes,Yes,Artist,Average,4.0,Cat_2,C,49.0,2.0
3918,460889,Female,Yes,Yes,Artist,Low,2.0,Cat_6,B,47.0,1.0
3919,459669,Male,Yes,Yes,Artist,Average,2.0,Cat_6,B,30.0,0.0
3920,467849,Female,Yes,Yes,Doctor,Low,1.0,Cat_2,A,40.0,0.0
3921,466873,Male,Yes,Yes,Healthcare,Average,5.0,Cat_3,A,39.0,7.0
3922,464837,Male,Yes,Yes,Artist,Average,5.0,Cat_4,B,61.0,1.0
3923,462581,Female,No,No,Engineer,Low,4.0,Cat_4,A,28.0,1.0
3924,466237,Male,No,No,Healthcare,Low,3.0,Cat_4,D,18.0,0.0
3925,462707,Female,Yes,Yes,Artist,Average,4.0,Cat_6,C,55.0,0.0
3926,467060,Male,No,No,Engineer,Low,2.0,Cat_6,D,39.0,5.0
3928,460281,Female,No,Yes,Doctor,Low,5.0,Cat_6,D,29.0,10.0
3929,460164,Male,Yes,No,Engineer,Low,2.0,Cat_6,A,66.0,1.0
3930,460431,Female,No,Yes,Engineer,Low,1.0,Cat_6,D,46.0,1.0
3931,466901,Female,Yes,Yes,Artist,Average,3.0,Cat_7,C,52.0,0.0
3932,463328,Female,No,No,Healthcare,Low,4.0,Cat_6,D,23.0,0.0
3933,462246,Female,Yes,No,Lawyer,High,2.0,Cat_6,B,84.0,1.0
3934,462371,Female,No,No,Healthcare,Low,3.0,Cat_2,D,27.0,5.0
3935,462022,Female,Yes,Yes,Artist,Average,3.0,Cat_3,B,37.0,1.0
3936,460662,Female,No,No,Homemaker,Low,1.0,Cat_6,D,46.0,9.0
3937,464022,Female,No,No,Healthcare,Low,3.0,Cat_6,D,22.0,0.0
3938,461819,Male,Yes,Yes,Artist,Average,2.0,Cat_6,C,42.0,0.0
3939,465735,Female,Yes,Yes,Artist,Low,2.0,Cat_3,B,35.0,1.0
3940,462804,Male,Yes,No,Executive,High,3.0,Cat_4,D,39.0,5.0
3941,464138,Female,No,Yes,Healthcare,Low,4.0,Cat_6,B,27.0,0.0
3942,464224,Male,Yes,No,Engineer,High,2.0,Cat_6,B,65.0,1.0
3943,463289,Female,Yes,Yes,Artist,Average,3.0,Cat_3,C,39.0,0.0
3944,463223,Female,No,No,Entertainment,Low,3.0,Cat_6,D,22.0,4.0
3945,462038,Male,No,Yes,Artist,Low,4.0,Cat_6,A,31.0,4.0
3946,463341,Female,Yes,No,Engineer,Average,6.0,Cat_3,A,48.0,1.0
3947,463185,Female,Yes,Yes,Artist,Average,2.0,Cat_6,C,58.0,1.0
3949,464379,Female,Yes,Yes,Engineer,Average,3.0,Cat_6,B,40.0,12.0
3950,464521,Male,No,No,Doctor,Low,4.0,Cat_6,B,26.0,2.0
3951,459575,Male,No,Yes,Artist,Low,1.0,Cat_6,A,35.0,0.0
3953,460003,Male,No,Yes,Doctor,Low,1.0,Cat_6,D,49.0,5.0
3954,462226,Male,Yes,No,Artist,Low,4.0,Cat_4,A,26.0,7.0
3955,461274,Female,Yes,Yes,Lawyer,High,2.0,Cat_6,A,74.0,1.0
3956,462992,Female,Yes,Yes,Engineer,High,3.0,Cat_3,B,56.0,0.0
3957,466675,Female,Yes,Yes,Artist,Average,2.0,Cat_6,C,49.0,2.0
3958,461124,Male,No,No,Healthcare,Low,8.0,Cat_4,D,19.0,1.0
3959,464638,Male,No,Yes,Artist,Low,3.0,Cat_4,B,39.0,2.0
3960,462374,Male,Yes,Yes,Executive,High,4.0,Cat_6,B,37.0,0.0
3961,463526,Male,No,Yes,Doctor,Low,1.0,Cat_6,A,41.0,0.0
3962,462912,Female,No,Yes,Homemaker,Low,2.0,Cat_6,D,26.0,8.0
3963,462604,Female,Yes,No,Doctor,Average,3.0,Cat_4,A,38.0,1.0
3964,460708,Male,Yes,Yes,Artist,Low,3.0,Cat_6,C,35.0,0.0
3965,467015,Male,Yes,Yes,Artist,Average,2.0,Cat_6,C,49.0,0.0
3967,467245,Female,No,No,Doctor,Low,1.0,Cat_6,C,38.0,0.0
3969,463619,Male,Yes,No,Executive,High,2.0,Cat_6,A,70.0,1.0
3970,467246,Male,No,No,Doctor,Low,3.0,Cat_7,D,21.0,9.0
3971,462969,Male,Yes,Yes,Artist,Low,1.0,Cat_3,B,58.0,8.0
3972,460959,Female,No,No,Artist,Low,5.0,Cat_3,C,28.0,5.0
3973,461911,Male,Yes,No,Executive,Low,1.0,Cat_6,A,57.0,0.0
3974,459882,Male,Yes,Yes,Artist,Average,2.0,Cat_6,B,37.0,1.0
3975,459632,Female,Yes,No,Marketing,High,3.0,Cat_4,D,52.0,1.0
3976,462613,Female,Yes,No,Engineer,Average,5.0,Cat_4,D,35.0,0.0
3977,466455,Female,Yes,Yes,Doctor,Low,2.0,Cat_6,D,30.0,4.0
3978,462394,Male,Yes,Yes,Artist,Average,2.0,Cat_6,C,35.0,0.0
3979,462010,Female,No,Yes,Artist,Low,3.0,Cat_2,A,31.0,14.0
3980,461371,Male,Yes,Yes,Doctor,Average,2.0,Cat_6,A,37.0,0.0
3981,462376,Male,Yes,Yes,Executive,High,2.0,Cat_6,B,71.0,0.0
3982,459845,Male,Yes,Yes,Healthcare,Low,1.0,Cat_4,D,66.0,0.0
3984,462583,Male,No,Yes,Artist,Low,4.0,Cat_4,D,26.0,0.0
3985,459858,Female,No,No,Healthcare,Low,4.0,Cat_6,D,31.0,8.0
3986,459091,Male,Yes,Yes,Artist,Average,6.0,Cat_1,B,67.0,0.0
3987,467135,Female,Yes,Yes,Artist,Average,5.0,Cat_6,C,51.0,1.0
3988,460413,Female,No,Yes,Artist,Low,1.0,Cat_6,B,39.0,7.0
3989,466206,Female,Yes,Yes,Artist,Average,2.0,Cat_3,C,60.0,2.0
3991,467382,Male,Yes,Yes,Doctor,Average,2.0,Cat_6,C,36.0,9.0
3993,463801,Female,No,No,Engineer,Low,1.0,Cat_6,A,30.0,0.0
3994,467296,Female,Yes,Yes,Artist,Average,2.0,Cat_3,C,69.0,0.0
3996,460296,Female,Yes,Yes,Artist,Low,2.0,Cat_6,A,60.0,1.0
3997,463524,Female,Yes,Yes,Artist,Average,2.0,Cat_6,C,40.0,6.0
3998,461775,Female,Yes,No,Lawyer,High,2.0,Cat_6,B,83.0,0.0
4000,462833,Male,Yes,No,Doctor,Average,5.0,Cat_6,D,33.0,0.0
4001,465506,Male,Yes,Yes,Entertainment,Average,4.0,Cat_4,B,43.0,1.0
4002,463366,Male,Yes,No,Lawyer,Low,5.0,Cat_3,D,71.0,0.0
4003,464987,Male,Yes,Yes,Executive,High,5.0,Cat_6,B,50.0,1.0
4004,459114,Male,Yes,Yes,Artist,Average,2.0,Cat_6,C,57.0,1.0
4005,467928,Male,Yes,Yes,Artist,Average,2.0,Cat_6,C,35.0,2.0
4006,462881,Female,Yes,Yes,Artist,High,3.0,Cat_6,B,66.0,0.0
4007,466524,Female,Yes,Yes,Artist,Low,1.0,Cat_3,B,46.0,0.0
4008,463191,Male,No,No,Healthcare,Low,1.0,Cat_4,D,26.0,1.0
4009,460861,Male,No,No,Healthcare,Low,3.0,Cat_3,D,21.0,1.0
4010,465610,Female,No,Yes,Artist,Low,2.0,Cat_6,C,42.0,8.0
4011,460206,Female,Yes,Yes,Entertainment,Low,2.0,Cat_6,B,40.0,1.0
4012,462876,Male,No,No,Doctor,Low,4.0,Cat_1,D,27.0,0.0
4013,465333,Female,Yes,Yes,Artist,Low,2.0,Cat_7,C,37.0,2.0
4015,460379,Male,No,Yes,Artist,Low,3.0,Cat_6,A,35.0,9.0
4016,462991,Male,No,Yes,Healthcare,Low,1.0,Cat_6,D,28.0,0.0
4017,460307,Male,No,No,Entertainment,Low,2.0,Cat_6,D,27.0,6.0
4018,464383,Female,Yes,Yes,Lawyer,Low,1.0,Cat_6,C,81.0,1.0
4019,467931,Male,No,Yes,Doctor,Low,2.0,Cat_6,D,25.0,0.0
4020,466594,Male,Yes,Yes,Executive,High,2.0,Cat_6,C,72.0,1.0
4021,461200,Female,No,Yes,Doctor,Low,5.0,Cat_6,C,33.0,0.0
