ID,Gender,Ever_Married,Graduated,Profession,Spending_Score,Family_Size,Var_1,Segmentation,Age,Work_Experience
465883,Male,Yes,No,Artist,Low,4.0,Cat_6,A,33.0,2.0
465262,Male,Yes,Yes,Entertainment,Average,4.0,Cat_2,B,60.0,7.0
466205,Female,Yes,Yes,Artist,Low,1.0,Cat_6,C,58.0,6.0
464128,Male,Yes,No,Entertainment,Average,4.0,Cat_5,B,52.0,0.0
460482,Female,Yes,No,Other,Low,3.0,Cat_3,B,30.0,9.0
466055,Male,Yes,Yes,Entertainment,Average,3.0,Cat_4,B,52.0,1.0
465511,Male,Yes,Yes,Artist,Average,2.0,Cat_6,A,31.0,0.0
467527,Male,Yes,Yes,Artist,Average,4.0,Cat_6,B,62.0,2.0
460927,Male,Yes,Yes,Healthcare,High,4.0,Cat_3,D,38.0,1.0
464172,Male,Yes,Yes,Artist,High,3.0,Cat_6,B,60.0,3.0
461442,Male,Yes,Yes,Artist,Average,6.0,Cat_2,C,47.0,1.0
459851,Male,No,Yes,Artist,Low,1.0,Cat_6,B,53.0,3.0
466179,Male,Yes,No,Lawyer,Low,1.0,Cat_6,B,71.0,0.0
459019,Male,Yes,No,Executive,High,3.0,Cat_6,C,45.0,10.0
463945,Female,No,No,Other,Low,2.0,Cat_1,B,37.0,3.0
463274,Male,Yes,Yes,Artist,Low,1.0,Cat_3,B,58.0,7.0
459606,Male,Yes,Yes,Artist,Average,3.0,Cat_6,C,38.0,1.0
462807,Female,No,Yes,Other,Low,1.0,Cat_6,C,28.0,0.0
467654,Female,Yes,Yes,Artist,High,4.0,Cat_6,C,56.0,0.0
467418,Male,Yes,Yes,Artist,Average,4.0,Cat_6,C,49.0,1.0
465299,Male,Yes,Yes,Executive,High,2.0,Cat_6,B,56.0,0.0
461616,Male,No,Yes,Artist,Low,1.0,Cat_6,B,28.0,0.0
461547,Male,No,No,Entertainment,Low,1.0,Cat_6,B,70.0,0.0
460811,Female,Yes,No,Engineer,High,2.0,Cat_6,A,52.0,1.0
463891,Male,Yes,Yes,Lawyer,Low,1.0,Cat_6,A,75.0,1.0
467534,Male,Yes,No,Entertainment,Average,2.0,Cat_2,C,48.0,5.0
462748,Male,Yes,Yes,Artist,Low,3.0,Cat_6,C,51.0,1.0
459380,Male,Yes,Yes,Artist,Low,1.0,Cat_6,A,62.0,1.0
466783,Female,No,Yes,Healthcare,Low,6.0,Cat_3,A,43.0,0.0
462832,Female,No,No,Doctor,Low,4.0,Cat_6,D,22.0,4.0
461134,Male,Yes,Yes,Doctor,Low,3.0,Cat_6,D,32.0,0.0
465741,Female,Yes,Yes,Healthcare,Low,2.0,Cat_6,C,43.0,9.0
464785,Male,Yes,No,Doctor,Low,4.0,Cat_4,A,35.0,5.0
464902,Female,Yes,No,Lawyer,Low,1.0,Cat_4,D,68.0,0.0
460629,Female,Yes,Yes,Entertainment,Average,3.0,Cat_3,B,36.0,3.0
464271,Female,Yes,Yes,Artist,Average,3.0,Cat_2,C,36.0,0.0
467408,Male,Yes,Yes,Artist,Average,4.0,Cat_6,A,47.0,0.0
461822,Male,Yes,Yes,Artist,High,2.0,Cat_6,C,37.0,9.0
459378,Male,No,No,Healthcare,Low,4.0,Cat_6,D,20.0,1.0
463818,Female,Yes,Yes,Artist,Low,1.0,Cat_6,B,40.0,2.0
460644,Female,Yes,Yes,Other,Average,2.0,Cat_3,C,40.0,2.0
466743,Male,No,No,Entertainment,Low,2.0,Cat_6,A,26.0,1.0
464212,Female,Yes,Yes,Other,Average,2.0,Cat_6,C,56.0,0.0
463709,Male,Yes,Yes,Artist,High,2.0,Cat_6,A,35.0,1.0
466145,Male,Yes,No,Entertainment,Average,3.0,Cat_6,C,56.0,1.0
465679,Male,Yes,Yes,Healthcare,Low,2.0,Cat_4,D,47.0,1.0
464436,Male,Yes,Yes,Lawyer,High,2.0,Cat_4,A,88.0,0.0
459094,Female,No,No,Healthcare,Low,5.0,Cat_6,C,31.0,1.0
466183,Male,Yes,Yes,Entertainment,Average,2.0,Cat_3,C,50.0,0.0
461102,Male,Yes,No,Entertainment,Average,3.0,Cat_3,A,43.0,0.0
463012,Male,Yes,No,Engineer,Low,1.0,Cat_6,D,47.0,1.0
462211,Male,No,No,Healthcare,Low,3.0,Cat_4,D,18.0,1.0
459639,Female,Yes,Yes,Artist,Low,1.0,Cat_6,B,56.0,0.0
465687,Male,Yes,Yes,Lawyer,Low,1.0,Cat_6,A,88.0,1.0
465742,Female,Yes,Yes,Artist,Low,3.0,Cat_6,C,45.0,3.0
466324,Female,No,No,Engineer,Low,1.0,Cat_4,A,28.0,0.0
461827,Male,Yes,Yes,Artist,Low,1.0,Cat_6,C,57.0,0.0
459403,Male,Yes,Yes,Artist,Average,4.0,Cat_7,C,46.0,3.0
459442,Male,Yes,Yes,Executive,High,2.0,Cat_6,C,85.0,0.0
460424,Female,No,No,Entertainment,Low,1.0,Cat_6,A,35.0,0.0
461170,Female,No,No,Engineer,Low,3.0,Cat_3,A,40.0,0.0
465931,Male,Yes,Yes,Artist,Low,1.0,Cat_7,D,38.0,6.0
466800,Female,No,No,Healthcare,Low,3.0,Cat_6,D,18.0,6.0
462869,Male,No,Yes,Doctor,Low,1.0,Cat_6,D,31.0,8.0
462678,Female,Yes,Yes,Artist,Average,3.0,Cat_6,C,48.0,4.0
464701,Male,No,No,Doctor,Low,2.0,Cat_4,A,31.0,0.0
467125,Male,Yes,No,Entertainment,Average,4.0,Cat_3,C,46.0,1.0
461190,Female,No,No,Engineer,Low,2.0,Cat_6,D,31.0,0.0
461691,Male,No,Yes,Healthcare,Low,4.0,Cat_1,D,31.0,3.0
461208,Female,No,Yes,Other,Low,1.0,Cat_6,D,32.0,5.0
460052,Female,No,Yes,Lawyer,Low,1.0,Cat_3,B,81.0,1.0
464999,Male,Yes,Yes,Lawyer,High,2.0,Cat_6,C,66.0,1.0
462191,Female,No,No,Doctor,Low,2.0,Cat_4,B,22.0,3.0
467045,Male,Yes,Yes,Entertainment,Low,2.0,Cat_6,A,51.0,0.0
462558,Female,No,Yes,Engineer,Low,6.0,Cat_6,D,33.0,0.0
460342,Female,No,Yes,Engineer,Low,1.0,Cat_6,D,29.0,10.0
466647,Female,Yes,Yes,Artist,High,2.0,Cat_6,C,41.0,7.0
459038,Female,No,No,Healthcare,Low,4.0,Cat_6,D,18.0,1.0
460074,Female,No,Yes,Lawyer,Low,1.0,Cat_6,A,48.0,4.0
465016,Male,Yes,No,Executive,High,2.0,Cat_6,B,78.0,0.0
459842,Male,No,Yes,Healthcare,Low,3.0,Cat_6,D,25.0,5.0
466230,Male,Yes,Yes,Artist,Average,2.0,Cat_6,B,46.0,0.0
467096,Male,Yes,Yes,Entertainment,Low,2.0,Cat_2,A,53.0,4.0
467059,Male,Yes,Yes,Artist,Low,1.0,Cat_6,D,47.0,2.0
463023,Female,Yes,No,Other,Low,1.0,Cat_6,D,40.0,6.0
464557,Male,No,No,Artist,Low,4.0,Cat_6,D,27.0,8.0
464733,Female,Yes,No,Engineer,High,4.0,Cat_4,A,31.0,1.0
465433,Female,No,Yes,Artist,Low,1.0,Cat_2,B,40.0,4.0
459799,Male,Yes,Yes,Artist,Low,2.0,Cat_6,B,47.0,1.0
466808,Female,No,No,Engineer,Low,1.0,Cat_6,A,43.0,0.0
459321,Male,Yes,Yes,Entertainment,Low,1.0,Cat_6,B,81.0,1.0
464035,Male,Yes,Yes,Executive,High,4.0,Cat_6,C,62.0,1.0
466975,Male,Yes,Yes,Artist,Average,2.0,Cat_6,C,51.0,0.0
467524,Male,No,No,Healthcare,Low,5.0,Cat_6,D,20.0,2.0
460270,Male,No,Yes,Doctor,Low,1.0,Cat_6,B,42.0,9.0
465529,Female,No,No,Doctor,Low,4.0,Cat_6,A,33.0,0.0
464246,Female,Yes,Yes,Artist,Average,2.0,Cat_6,C,59.0,0.0
465639,Male,Yes,Yes,Healthcare,High,2.0,Cat_6,D,36.0,8.0
464346,Male,Yes,Yes,Executive,High,3.0,Cat_6,C,55.0,2.0
460953,Male,Yes,No,Entertainment,Low,2.0,Cat_6,D,59.0,1.0
464556,Female,No,Yes,Artist,Low,3.0,Cat_6,A,39.0,1.0
467762,Female,No,Yes,Engineer,Low,4.0,Cat_6,C,39.0,0.0
467285,Male,Yes,No,Executive,High,4.0,Cat_6,B,53.0,4.0
467128,Female,No,No,Other,Low,1.0,Cat_6,A,32.0,1.0
459503,Male,Yes,Yes,Healthcare,High,4.0,Cat_6,C,35.0,5.0
466402,Male,Yes,Yes,Artist,Average,4.0,Cat_6,B,40.0,0.0
466834,Male,Yes,Yes,Entertainment,Low,3.0,Cat_6,A,60.0,1.0
467710,Female,No,Yes,Artist,Low,4.0,Cat_6,A,37.0,9.0
463227,Female,Yes,Yes,Engineer,Average,2.0,Cat_6,A,35.0,1.0
464779,Female,No,No,Engineer,Low,1.0,Cat_4,A,27.0,1.0
462883,Female,Yes,Yes,Artist,Low,4.0,Cat_6,A,28.0,8.0
459018,Male,Yes,No,Executive,High,2.0,Cat_6,D,85.0,1.0
459464,Male,No,Yes,Artist,Low,2.0,Cat_6,B,29.0,0.0
466774,Male,Yes,Yes,Lawyer,Low,2.0,Cat_6,C,78.0,0.0
459920,Female,Yes,Yes,Artist,High,2.0,Cat_4,B,51.0,6.0
467906,Female,No,No,Healthcare,Low,5.0,Cat_1,D,33.0,0.0
460386,Male,Yes,Yes,Healthcare,Low,2.0,Cat_6,D,29.0,0.0
467069,Female,No,No,Healthcare,Low,3.0,Cat_6,D,29.0,0.0
465025,Male,Yes,Yes,Executive,High,2.0,Cat_6,C,73.0,0.0
462650,Female,No,No,Entertainment,Low,5.0,Cat_4,D,33.0,8.0
459510,Female,No,No,Healthcare,Low,3.0,Cat_6,D,23.0,0.0
466229,Male,Yes,Yes,Executive,High,1.0,Cat_6,B,56.0,0.0
466856,Female,Yes,No,Engineer,Average,3.0,Cat_6,A,65.0,1.0
461623,Female,Yes,Yes,Artist,Average,2.0,Cat_6,B,41.0,11.0
461839,Male,Yes,Yes,Artist,Average,2.0,Cat_6,C,58.0,1.0
467883,Female,Yes,Yes,Artist,Average,2.0,Cat_6,C,48.0,0.0
460038,Female,No,Yes,Engineer,Low,5.0,Cat_6,D,36.0,9.0
467744,Male,No,Yes,Artist,Low,1.0,Cat_6,D,36.0,9.0
462385,Male,No,No,Doctor,Low,3.0,Cat_6,C,23.0,4.0
462916,Female,Yes,No,Artist,Average,3.0,Cat_6,C,68.0,6.0
463339,Female,Yes,Yes,Engineer,Low,2.0,Cat_3,B,27.0,4.0
460981,Female,Yes,No,Other,Average,2.0,Cat_6,A,42.0,0.0
458993,Male,Yes,No,Doctor,Low,2.0,Cat_4,A,29.0,0.0
459966,Female,No,Yes,Doctor,Low,3.0,Cat_6,B,31.0,1.0
459538,Female,No,Yes,Other,Low,1.0,Cat_6,B,45.0,11.0
459424,Male,Yes,Yes,Doctor,Low,3.0,Cat_6,B,50.0,1.0
465975,Male,No,Yes,Artist,Low,1.0,Cat_6,A,42.0,8.0
464600,Female,No,Yes,Artist,Low,1.0,Cat_6,B,55.0,0.0
465760,Female,No,Yes,Engineer,Low,2.0,Cat_4,A,43.0,8.0
466577,Male,No,Yes,Healthcare,Low,1.0,Cat_6,D,30.0,1.0
467324,Male,No,No,Doctor,Low,1.0,Cat_7,D,32.0,5.0
464387,Female,No,Yes,Artist,Low,5.0,Cat_6,B,27.0,9.0
462481,Male,No,Yes,Entertainment,Low,1.0,Cat_6,A,33.0,1.0
463042,Male,Yes,No,Executive,High,4.0,Cat_6,C,51.0,2.0
465365,Male,No,No,Entertainment,Low,4.0,Cat_2,D,31.0,1.0
463762,Male,Yes,No,Executive,High,3.0,Cat_6,A,31.0,1.0
460914,Female,No,Yes,Artist,Low,2.0,Cat_6,C,36.0,9.0
466123,Male,Yes,Yes,Entertainment,Low,1.0,Cat_6,A,70.0,0.0
460506,Female,Yes,Yes,Engineer,Low,3.0,Cat_3,B,52.0,0.0
463066,Female,No,Yes,Healthcare,Low,3.0,Cat_6,D,28.0,9.0
465110,Male,Yes,Yes,Entertainment,Low,5.0,Cat_6,D,42.0,9.0
461445,Male,Yes,Yes,Artist,Average,4.0,Cat_6,C,52.0,3.0
466330,Male,No,No,Doctor,Low,3.0,Cat_3,C,29.0,0.0
461578,Female,Yes,Yes,Artist,Average,4.0,Cat_6,C,61.0,0.0
465568,Male,Yes,Yes,Executive,High,3.0,Cat_6,B,39.0,3.0
459130,Female,Yes,No,Lawyer,High,2.0,Cat_6,A,74.0,0.0
459629,Female,Yes,Yes,Entertainment,Average,2.0,Cat_6,B,47.0,3.0
463892,Male,No,Yes,Artist,Low,1.0,Cat_6,A,38.0,9.0
461950,Female,No,Yes,Healthcare,Low,1.0,Cat_2,D,40.0,1.0
463499,Male,Yes,Yes,Executive,Low,2.0,Cat_6,A,48.0,0.0
467946,Female,Yes,Yes,Artist,Low,2.0,Cat_6,B,40.0,0.0
462679,Male,No,Yes,Doctor,Low,1.0,Cat_6,D,63.0,1.0
459181,Male,Yes,No,Artist,High,3.0,Cat_6,D,58.0,0.0
463612,Female,Yes,Yes,Engineer,High,3.0,Cat_6,C,51.0,1.0
463393,Female,Yes,Yes,Artist,Low,2.0,Cat_3,B,38.0,6.0
465527,Female,No,No,Entertainment,Low,8.0,Cat_4,D,26.0,6.0
462316,Male,Yes,Yes,Artist,Average,3.0,Cat_6,C,60.0,1.0
467510,Male,Yes,Yes,Entertainment,Low,3.0,Cat_6,B,51.0,3.0
459755,Female,Yes,No,Artist,Average,3.0,Cat_6,C,56.0,0.0
466049,Female,No,Yes,Doctor,Low,1.0,Cat_4,A,25.0,0.0
465211,Male,No,No,Artist,Low,2.0,Cat_6,B,43.0,6.0
460367,Male,Yes,Yes,Artist,Low,2.0,Cat_6,B,73.0,1.0
463591,Male,No,No,Healthcare,Low,4.0,Cat_6,D,22.0,4.0
464585,Male,Yes,Yes,Lawyer,High,2.0,Cat_4,C,66.0,1.0
463698,Female,Yes,No,Engineer,Average,2.0,Cat_6,B,53.0,0.0
462114,Male,No,No,Healthcare,Low,4.0,Cat_6,D,21.0,1.0
461856,Female,Yes,Yes,Artist,High,4.0,Cat_2,C,45.0,3.0
467511,Male,Yes,Yes,Entertainment,Low,1.0,Cat_6,A,57.0,2.0
464593,Female,No,Yes,Doctor,Low,4.0,Cat_2,B,35.0,1.0
459643,Male,Yes,Yes,Executive,High,4.0,Cat_6,B,40.0,0.0
459695,Male,Yes,Yes,Artist,High,2.0,Cat_6,A,35.0,2.0
460213,Male,Yes,Yes,Entertainment,Low,1.0,Cat_6,D,40.0,5.0
461046,Male,Yes,Yes,Artist,Low,1.0,Cat_6,B,50.0,0.0
463409,Female,Yes,No,Entertainment,Average,5.0,Cat_2,B,43.0,7.0
463299,Female,Yes,Yes,Artist,Low,4.0,Cat_6,B,49.0,0.0
465719,Female,Yes,Yes,Artist,Low,2.0,Cat_6,C,37.0,0.0
463448,Male,Yes,Yes,Artist,Average,2.0,Cat_6,B,40.0,8.0
466248,Male,No,Yes,Doctor,Low,1.0,Cat_2,B,41.0,1.0
462802,Female,Yes,Yes,Artist,Average,4.0,Cat_4,D,39.0,1.0
463205,Female,No,No,Doctor,Low,4.0,Cat_6,D,25.0,0.0
465648,Female,No,No,Entertainment,Low,2.0,Cat_2,A,32.0,0.0
467774,Female,No,Yes,Other,Low,6.0,Cat_6,A,39.0,1.0
465525,Female,Yes,Yes,Healthcare,Average,3.0,Cat_2,D,38.0,3.0
467776,Female,No,Yes,Doctor,Low,4.0,Cat_6,D,25.0,0.0
460850,Female,Yes,No,Engineer,Low,1.0,Cat_6,B,61.0,0.0
463919,Female,No,Yes,Other,Low,1.0,Cat_6,D,31.0,9.0
460809,Male,Yes,Yes,Artist,Low,1.0,Cat_6,B,72.0,2.0
465708,Female,Yes,Yes,Artist,High,2.0,Cat_3,C,60.0,0.0
467138,Female,No,No,Other,Low,1.0,Cat_6,D,26.0,13.0
459003,Male,Yes,Yes,Doctor,High,5.0,Cat_4,C,51.0,0.0
464479,Male,Yes,Yes,Entertainment,Low,1.0,Cat_6,B,55.0,1.0
464204,Female,Yes,Yes,Artist,High,2.0,Cat_5,C,39.0,2.0
460073,Female,Yes,Yes,Engineer,Low,1.0,Cat_6,B,42.0,2.0
460289,Female,Yes,Yes,Artist,Average,6.0,Cat_4,C,60.0,2.0
464052,Male,No,Yes,Artist,Low,1.0,Cat_6,A,36.0,0.0
459069,Male,Yes,Yes,Doctor,Average,2.0,Cat_6,A,25.0,0.0
465800,Male,No,No,Healthcare,Low,3.0,Cat_6,C,25.0,1.0
461497,Male,No,No,Doctor,Low,5.0,Cat_2,B,29.0,5.0
464005,Female,No,No,Healthcare,Low,5.0,Cat_6,C,27.0,0.0
459588,Male,Yes,Yes,Artist,Low,1.0,Cat_6,A,52.0,1.0
464477,Male,Yes,No,Entertainment,Low,2.0,Cat_6,A,36.0,3.0
459476,Male,Yes,Yes,Artist,High,4.0,Cat_6,A,41.0,0.0
464432,Male,No,No,Engineer,Low,2.0,Cat_3,D,31.0,8.0
462264,Male,Yes,Yes,Entertainment,Average,4.0,Cat_6,C,45.0,0.0
466257,Female,No,No,Healthcare,Low,4.0,Cat_6,C,32.0,0.0
460121,Male,Yes,Yes,Engineer,Average,3.0,Cat_6,A,55.0,1.0
463640,Male,No,Yes,Healthcare,Low,3.0,Cat_6,D,28.0,1.0
464462,Female,Yes,Yes,Artist,High,2.0,Cat_6,C,70.0,5.0
461024,Male,Yes,Yes,Lawyer,Low,1.0,Cat_6,A,82.0,1.0
464229,Female,No,No,Engineer,Low,7.0,Cat_6,D,26.0,2.0
466680,Male,No,No,Engineer,Low,4.0,Cat_6,D,22.0,0.0
466063,Female,Yes,Yes,Entertainment,Low,1.0,Cat_3,B,48.0,0.0
465205,Male,Yes,Yes,Entertainment,Low,2.0,Cat_6,D,48.0,0.0
467476,Male,No,Yes,Healthcare,Low,4.0,Cat_6,D,32.0,1.0
463724,Male,No,No,Healthcare,Low,5.0,Cat_4,B,29.0,0.0
465868,Male,No,Yes,Artist,Low,3.0,Cat_6,D,35.0,6.0
466148,Male,Yes,No,Entertainment,Average,4.0,Cat_6,C,39.0,0.0
464273,Female,No,No,Artist,Low,2.0,Cat_6,D,26.0,2.0
466641,Male,No,No,Healthcare,Low,4.0,Cat_6,D,20.0,1.0
467044,Female,No,Yes,Other,Low,1.0,Cat_7,D,35.0,0.0
461312,Male,No,No,Healthcare,Low,3.0,Cat_2,D,18.0,3.0
464450,Female,Yes,Yes,Artist,High,2.0,Cat_6,B,56.0,0.0
462929,Male,No,No,Other,Low,1.0,Cat_4,A,40.0,4.0
467900,Female,No,No,Engineer,Low,1.0,Cat_6,A,37.0,3.0
462155,Female,Yes,Yes,Artist,High,3.0,Cat_6,C,57.0,2.0
467651,Male,No,No,Healthcare,Low,4.0,Cat_6,D,23.0,0.0
459686,Male,Yes,Yes,Artist,Low,1.0,Cat_6,C,52.0,1.0
466985,Female,Yes,No,Engineer,Average,7.0,Cat_7,A,45.0,0.0
465258,Male,No,No,Healthcare,Low,4.0,Cat_3,D,20.0,5.0
467718,Female,No,No,Healthcare,Low,6.0,Cat_2,D,20.0,2.0
460288,Male,Yes,Yes,Healthcare,Average,7.0,Cat_3,B,61.0,1.0
461991,Male,No,No,Doctor,Low,4.0,Cat_6,B,23.0,0.0
460128,Male,Yes,Yes,Healthcare,Low,2.0,Cat_6,D,25.0,8.0
466614,Male,No,No,Healthcare,Low,6.0,Cat_5,D,21.0,1.0
462573,Male,Yes,Yes,Artist,Average,6.0,Cat_4,B,59.0,0.0
465346,Female,No,Yes,Other,Low,3.0,Cat_6,D,37.0,1.0
465022,Female,Yes,Yes,Lawyer,High,2.0,Cat_6,C,72.0,0.0
459931,Male,Yes,Yes,Artist,Low,1.0,Cat_6,A,50.0,0.0
464708,Male,No,No,Healthcare,Low,8.0,Cat_4,D,20.0,0.0
462303,Female,Yes,No,Artist,Average,4.0,Cat_6,A,32.0,0.0
464114,Female,No,No,Doctor,Low,2.0,Cat_6,A,36.0,0.0
463638,Female,Yes,No,Doctor,Average,2.0,Cat_7,B,29.0,0.0
466223,Male,Yes,Yes,Artist,Low,1.0,Cat_4,B,66.0,1.0
464550,Male,Yes,Yes,Artist,Low,4.0,Cat_6,C,50.0,1.0
464560,Male,No,Yes,Entertainment,Low,2.0,Cat_6,A,39.0,9.0
459106,Male,Yes,Yes,Artist,Low,2.0,Cat_6,C,60.0,1.0
461492,Male,Yes,Yes,Entertainment,Average,2.0,Cat_6,C,70.0,8.0
462185,Male,No,No,Doctor,Low,3.0,Cat_6,D,18.0,0.0
463967,Female,No,Yes,Engineer,Low,2.0,Cat_6,A,33.0,0.0
462421,Male,No,Yes,Artist,Low,2.0,Cat_6,A,53.0,0.0
467587,Male,Yes,Yes,Artist,Average,3.0,Cat_6,C,27.0,9.0
460401,Female,No,Yes,Artist,Low,3.0,Cat_7,A,27.0,0.0
460372,Male,Yes,Yes,Artist,Average,2.0,Cat_6,C,37.0,4.0
464086,Male,Yes,Yes,Artist,Average,4.0,Cat_6,B,42.0,1.0
464705,Male,No,No,Artist,Low,7.0,Cat_4,A,32.0,3.0
463791,Female,No,Yes,Engineer,Low,1.0,Cat_6,B,28.0,7.0
461514,Male,No,No,Healthcare,Low,4.0,Cat_6,B,31.0,1.0
459251,Male,No,Yes,Artist,Low,1.0,Cat_6,B,35.0,0.0
460470,Male,No,No,Healthcare,Low,4.0,Cat_4,B,36.0,3.0
462923,Male,Yes,No,Other,Average,2.0,Cat_6,A,33.0,9.0
461017,Female,No,Yes,Other,Low,1.0,Cat_3,A,40.0,13.0
465700,Male,Yes,Yes,Entertainment,High,2.0,Cat_3,D,25.0,1.0
460113,Male,Yes,Yes,Artist,Average,2.0,Cat_6,C,67.0,1.0
466073,Female,Yes,No,Engineer,High,2.0,Cat_4,A,62.0,8.0
463201,Female,No,No,Healthcare,Low,2.0,Cat_4,D,21.0,0.0
464941,Female,No,No,Healthcare,Low,4.0,Cat_4,D,28.0,0.0
462909,Female,No,No,Engineer,Low,1.0,Cat_6,A,36.0,3.0
461345,Male,No,No,Doctor,Low,3.0,Cat_6,D,27.0,0.0
461939,Female,Yes,Yes,Entertainment,Average,4.0,Cat_4,A,36.0,1.0
467552,Male,Yes,No,Executive,Average,4.0,Cat_6,C,53.0,0.0
461882,Female,No,Yes,Doctor,Low,5.0,Cat_7,C,30.0,0.0
467800,Female,Yes,Yes,Artist,Average,3.0,Cat_6,C,53.0,8.0
465997,Female,No,No,Doctor,Low,3.0,Cat_6,D,33.0,1.0
462291,Female,No,Yes,Other,Low,3.0,Cat_6,D,36.0,3.0
466981,Female,Yes,No,Engineer,Low,3.0,Cat_5,A,53.0,0.0
467397,Male,No,No,Doctor,Low,4.0,Cat_6,B,29.0,8.0
462589,Female,No,No,Engineer,Low,8.0,Cat_4,D,28.0,8.0
467957,Male,Yes,Yes,Artist,Low,1.0,Cat_6,B,47.0,1.0
460264,Female,Yes,Yes,Entertainment,Low,4.0,Cat_1,A,35.0,0.0
466916,Male,Yes,Yes,Lawyer,Low,1.0,Cat_6,C,87.0,3.0
463822,Male,Yes,Yes,Artist,Average,4.0,Cat_6,C,56.0,0.0
461203,Female,Yes,No,Lawyer,Low,9.0,Cat_7,C,26.0,0.0
459124,Female,Yes,Yes,Artist,High,3.0,Cat_6,B,75.0,1.0
467011,Female,Yes,Yes,Lawyer,High,2.0,Cat_6,B,77.0,1.0
467495,Male,Yes,No,Artist,High,3.0,Cat_6,C,66.0,2.0
464292,Male,Yes,Yes,Artist,Average,2.0,Cat_6,C,55.0,0.0
461065,Male,Yes,Yes,Executive,Low,6.0,Cat_3,B,61.0,3.0
461010,Male,Yes,Yes,Entertainment,Average,3.0,Cat_3,A,39.0,1.0
463109,Male,Yes,Yes,Executive,High,2.0,Cat_6,C,61.0,9.0
462480,Male,No,No,Engineer,Low,4.0,Cat_6,D,40.0,2.0
465229,Male,Yes,Yes,Executive,High,3.0,Cat_6,B,43.0,0.0
462074,Female,No,Yes,Artist,Low,1.0,Cat_6,B,57.0,1.0
461645,Female,No,Yes,Artist,Low,2.0,Cat_6,C,37.0,0.0
463662,Male,Yes,Yes,Entertainment,Average,2.0,Cat_6,C,41.0,2.0
463756,Male,Yes,No,Executive,Average,2.0,Cat_6,B,68.0,1.0
466581,Female,Yes,Yes,Artist,High,4.0,Cat_6,C,43.0,9.0
464680,Male,No,No,Healthcare,Low,5.0,Cat_4,D,21.0,1.0
464727,Male,Yes,Yes,Engineer,Average,4.0,Cat_3,B,38.0,1.0
466413,Male,Yes,Yes,Artist,Average,5.0,Cat_6,A,62.0,1.0
462847,Female,No,Yes,Doctor,Low,7.0,Cat_5,C,30.0,3.0
462625,Male,No,Yes,Artist,Low,3.0,Cat_4,A,32.0,0.0
459048,Female,No,No,Healthcare,Low,5.0,Cat_6,D,18.0,0.0
461348,Male,Yes,Yes,Healthcare,Low,1.0,Cat_6,D,35.0,1.0
464719,Female,No,No,Doctor,Low,4.0,Cat_6,A,28.0,3.0
465561,Male,Yes,No,Artist,Average,4.0,Cat_4,B,25.0,1.0
463976,Female,No,No,Healthcare,Low,4.0,Cat_4,A,29.0,5.0
464044,Female,No,Yes,Entertainment,Low,3.0,Cat_6,B,40.0,1.0
463333,Female,No,No,Healthcare,Low,3.0,Cat_6,D,18.0,0.0
462507,Male,No,No,Entertainment,Low,3.0,Cat_6,A,39.0,0.0
460589,Male,Yes,No,Entertainment,Average,6.0,Cat_3,B,49.0,1.0
460754,Female,No,Yes,Other,Low,1.0,Cat_6,A,33.0,8.0
464170,Male,Yes,No,Artist,Low,1.0,Cat_6,B,38.0,8.0
463660,Male,Yes,Yes,Lawyer,Low,1.0,Cat_6,A,85.0,1.0
466200,Male,Yes,Yes,Doctor,Average,3.0,Cat_4,B,51.0,8.0
460999,Male,No,Yes,Engineer,Low,3.0,Cat_3,D,26.0,1.0
461327,Female,Yes,Yes,Artist,Average,3.0,Cat_6,C,35.0,1.0
461178,Male,Yes,No,Entertainment,Low,3.0,Cat_3,D,33.0,1.0
465150,Male,No,Yes,Entertainment,Low,1.0,Cat_6,A,41.0,0.0
462882,Male,Yes,Yes,Other,Average,3.0,Cat_3,B,41.0,2.0
460544,Male,No,Yes,Lawyer,Low,1.0,Cat_3,C,77.0,0.0
459979,Female,No,No,Other,Low,2.0,Cat_6,B,41.0,0.0
463157,Male,Yes,Yes,Entertainment,Low,3.0,Cat_6,A,46.0,5.0
466169,Male,Yes,Yes,Artist,Low,1.0,Cat_1,C,63.0,1.0
467427,Female,Yes,Yes,Artist,High,2.0,Cat_6,C,37.0,8.0
459065,Male,Yes,Yes,Engineer,Low,2.0,Cat_6,D,51.0,2.0
465810,Female,No,No,Engineer,Low,2.0,Cat_4,D,28.0,1.0
465156,Male,Yes,Yes,Artist,Average,5.0,Cat_6,C,46.0,3.0
464112,Male,No,Yes,Doctor,Low,2.0,Cat_6,D,28.0,1.0
465877,Female,No,Yes,Artist,Low,1.0,Cat_6,D,48.0,6.0
464337,Male,No,Yes,Artist,Low,1.0,Cat_6,D,36.0,5.0
465566,Male,No,Yes,Artist,Low,3.0,Cat_3,B,50.0,1.0
460394,Female,No,Yes,Healthcare,Low,3.0,Cat_6,D,32.0,9.0
460962,Male,Yes,Yes,Executive,High,4.0,Cat_6,C,55.0,9.0
465323,Female,Yes,Yes,Artist,Low,1.0,Cat_6,A,43.0,0.0
460384,Female,Yes,Yes,Other,Low,2.0,Cat_6,D,32.0,8.0
461760,Male,Yes,Yes,Artist,High,2.0,Cat_6,C,82.0,0.0
461075,Male,Yes,Yes,Entertainment,Average,2.0,Cat_3,B,33.0,2.0
